,Unnamed: 0,gameID,referee,date,timestamp,KOT,second,venueID,stadiums,city,leagueID,leagueName,country,logo,flag,season,round,homeTeamID,homeTeamName,homeTeamLogo,homeWinner,awayTeamID,awayTeamName,awayTeamLogo,awayWinner,homeGoals,awayGoals,homeHalfTimeScore,awayhomeHalfTimeScore,homeFullTimeScore,awayFullTimeScore,awayExtraTimeScore,awayPenaltyTimeScore,derby,while_world_cup,KOT_15_16,KOT_16_17,KOT_17_18,KOT_18_19,KOT_19_20,KOT_20_21,KOT_21_22,key_home,key_away,home_promoted,home_league_pts,home_pos,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_pos,away_is_relegated,away_is_champion,meanwhile_european_games
140,140,180069,None,2016-12-04,1480875300,20:15:00,1480878900,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 12,4508,Bnei Yehuda,https://media-4.api-sports.io/football/teams/4508.png,FALSE,4501,Hapoel Tel Aviv,https://media-2.api-sports.io/football/teams/4501.png,TRUE,0,1,0,0,0,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 12 - 2016 - Bnei Yehuda,Regular Season - 12 - 2016 - Hapoel Tel Aviv,0,10,13,,,0,14,9,,,1
141,141,180070,None,2016-12-05,1480964400,21:00:00,1480968000,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 12,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,FALSE,657,Beitar Jerusalem,https://media-2.api-sports.io/football/teams/657.png,TRUE,0,2,0,1,0,2,None,None,0,0,0,0,0,0,0,0,1,Regular Season - 12 - 2016 - Maccabi Haifa,Regular Season - 12 - 2016 - Beitar Jerusalem,0,20,3,,,0,18,5,,,1
142,142,180071,None,2016-12-10,1481378400,16:00:00,1481382000,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 13,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,None,4481,Bnei Sakhnin,https://media-2.api-sports.io/football/teams/4481.png,None,1,1,0,0,1,1,None,None,0,0,0,1,0,0,0,0,0,Regular Season - 13 - 2016 - Hapoel Tel Aviv,Regular Season - 13 - 2016 - Bnei Sakhnin,0,15,9,,,0,16,7,,,1
143,143,180072,None,2016-12-10,1481385600,18:00:00,1481389200,None,Levita Stadium (Kfar-Saba),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 13,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,None,4510,Ironi Kiryat Shmona,https://media-6.api-sports.io/football/teams/4510.png,None,2,2,1,1,2,2,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 13 - 2016 - Hapoel Kfar Saba,Regular Season - 13 - 2016 - Ironi Kiryat Shmona,0,13,10,,,0,18,5,,,1
144,144,180073,None,2016-12-10,1481386500,18:15:00,1481390100,None,Sela Stadium (Ashkelon),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 13,4484,Hapoel Ashkelon,https://media-1.api-sports.io/football/teams/4484.png,TRUE,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,FALSE,1,0,1,0,1,0,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 13 - 2016 - Hapoel Ashkelon,Regular Season - 13 - 2016 - Bnei Yehuda,1,11,13,,,0,10,14,,,1
145,145,180074,None,2016-12-10,1481394600,20:30:00,1481398200,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 13,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,None,4195,Maccabi Haifa,https://media-1.api-sports.io/football/teams/4195.png,None,1,1,1,0,1,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 13 - 2016 - Hapoel Ra'anana,Regular Season - 13 - 2016 - Maccabi Haifa,0,15,8,,,0,21,3,,,1
146,146,180075,None,2016-12-11,1481475600,19:00:00,1481479200,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 13,4507,Ashdod,https://media-1.api-sports.io/football/teams/4507.png,None,4495,Maccabi Petah Tikva,https://media-4.api-sports.io/football/teams/4495.png,None,2,2,1,1,2,2,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 13 - 2016 - Ashdod,Regular Season - 13 - 2016 - Maccabi Petah Tikva,1,12,12,,,0,21,4,,,1
147,147,180076,None,2016-12-11,1481480100,20:15:00,1481483700,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 13,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,FALSE,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,TRUE,2,4,0,2,2,4,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 13 - 2016 - Hapoel Haifa,Regular Season - 13 - 2016 - Maccabi Tel Aviv,0,13,11,,,0,24,2,,,1
148,148,180077,None,2016-12-12,1481569200,21:00:00,1481572800,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 13,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,FALSE,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,TRUE,1,3,1,1,1,3,None,None,0,0,0,0,0,0,0,0,1,Regular Season - 13 - 2016 - Beitar Jerusalem,Regular Season - 13 - 2016 - Hapoel Beer Sheva,0,18,6,,,0,34,1,,,1
149,149,180078,None,2016-12-17,1481983800,16:10:00,1481987400,None,Levita Stadium (Kfar-Saba),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 14,4497,Hapoel Kfar Saba,https://media-2.api-sports.io/football/teams/4497.png,None,604,Maccabi Tel Aviv,https://media-1.api-sports.io/football/teams/604.png,None,1,1,1,1,1,1,None,None,0,0,0,1,0,0,0,0,0,Regular Season - 14 - 2016 - Hapoel Kfar Saba,Regular Season - 14 - 2016 - Maccabi Tel Aviv,0,14,11,,,0,25,2,,,1
150,150,180079,None,2016-12-17,1481990400,18:00:00,1481994000,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 14,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,None,4510,Ironi Kiryat Shmona,https://media-6.api-sports.io/football/teams/4510.png,None,0,0,0,0,0,0,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 14 - 2016 - Ashdod,Regular Season - 14 - 2016 - Ironi Kiryat Shmona,1,13,12,,,0,19,5,,,1
151,151,180080,None,2016-12-17,1481991300,18:15:00,1481994900,None,Doha Stadium (Sakhnin),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 14,4481,Bnei Sakhnin,https://media-2.api-sports.io/football/teams/4481.png,None,4508,Bnei Yehuda,https://media-2.api-sports.io/football/teams/4508.png,None,1,1,0,0,1,1,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 14 - 2016 - Bnei Sakhnin,Regular Season - 14 - 2016 - Bnei Yehuda,0,17,8,,,0,11,13,,,1
152,152,180081,None,2016-12-17,1481999400,20:30:00,1482003000,None,Teddi Malcha Stadium (Jerusalem),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 14,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,None,4495,Maccabi Petah Tikva,https://media-4.api-sports.io/football/teams/4495.png,None,1,1,0,1,1,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 14 - 2016 - Beitar Jerusalem,Regular Season - 14 - 2016 - Maccabi Petah Tikva,0,19,6,,,0,22,4,,,1
153,153,180082,None,2016-12-18,1482080400,19:00:00,1482084000,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 14,2253,Hapoel Haifa,https://media-4.api-sports.io/football/teams/2253.png,TRUE,4484,Hapoel Ashkelon,https://media-4.api-sports.io/football/teams/4484.png,FALSE,3,1,0,1,3,1,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 14 - 2016 - Hapoel Haifa,Regular Season - 14 - 2016 - Hapoel Ashkelon,0,16,9,,,1,11,14,,,1
154,154,180083,None,2016-12-18,1482084900,20:15:00,1482088500,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 14,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,TRUE,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,FALSE,1,0,1,0,1,0,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 14 - 2016 - Hapoel Ra'anana,Regular Season - 14 - 2016 - Hapoel Beer Sheva,0,18,7,,,0,34,1,,,1
155,155,180084,None,2016-12-19,1482174000,21:00:00,1482177600,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 14,4501,Hapoel Tel Aviv,https://media-1.api-sports.io/football/teams/4501.png,FALSE,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,TRUE,0,2,0,0,0,2,None,None,0,0,0,0,0,0,0,0,1,Regular Season - 14 - 2016 - Hapoel Tel Aviv,Regular Season - 14 - 2016 - Maccabi Haifa,0,15,10,,,0,24,3,,,1
156,156,180085,None,2016-12-24,1482588000,16:00:00,1482591600,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 15,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,None,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,None,1,1,1,1,1,1,None,None,0,0,0,1,0,0,0,0,0,Regular Season - 15 - 2016 - Bnei Yehuda,Regular Season - 15 - 2016 - Hapoel Haifa,0,12,13,,,0,17,9,,,0
157,157,180086,None,2016-12-24,1482595200,18:00:00,1482598800,None,Sela Stadium (Ashkelon),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 15,4484,Hapoel Ashkelon,https://media-4.api-sports.io/football/teams/4484.png,None,4497,Hapoel Kfar Saba,https://media-4.api-sports.io/football/teams/4497.png,None,0,0,0,0,0,0,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 15 - 2016 - Hapoel Ashkelon,Regular Season - 15 - 2016 - Hapoel Kfar Saba,1,12,14,,,0,15,11,,,0
158,158,180087,None,2016-12-24,1482596100,18:15:00,1482599700,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 15,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,TRUE,4507,Ashdod,https://media-4.api-sports.io/football/teams/4507.png,FALSE,1,0,0,0,1,0,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 15 - 2016 - Maccabi Tel Aviv,Regular Season - 15 - 2016 - Ashdod,0,28,2,,,1,13,12,,,0
159,159,180088,None,2016-12-24,1482604200,20:30:00,1482607800,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 15,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,TRUE,657,Beitar Jerusalem,https://media-5.api-sports.io/football/teams/657.png,FALSE,2,0,1,0,2,0,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 15 - 2016 - Ironi Kiryat Shmona,Regular Season - 15 - 2016 - Beitar Jerusalem,0,22,5,,,0,19,7,,,0
160,160,180089,None,2016-12-25,1482685200,19:00:00,1482688800,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 15,4495,Maccabi Petah Tikva,https://media-6.api-sports.io/football/teams/4495.png,TRUE,4509,Hapoel Ra'anana,https://media-4.api-sports.io/football/teams/4509.png,FALSE,2,0,0,0,2,0,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 15 - 2016 - Maccabi Petah Tikva,Regular Season - 15 - 2016 - Hapoel Ra'anana,0,25,3,,,0,18,8,,,0
161,161,180090,None,2016-12-25,1482692400,21:00:00,1482696000,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 15,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,None,4501,Hapoel Tel Aviv,https://media-5.api-sports.io/football/teams/4501.png,None,1,1,0,1,1,1,None,None,0,0,0,0,0,0,0,0,1,Regular Season - 15 - 2016 - Hapoel Beer Sheva,Regular Season - 15 - 2016 - Hapoel Tel Aviv,0,35,1,,,0,16,10,,,0
162,162,180091,None,2016-12-26,1482777000,20:30:00,1482780600,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 15,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,FALSE,4481,Bnei Sakhnin,https://media-6.api-sports.io/football/teams/4481.png,TRUE,1,2,1,0,1,2,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 15 - 2016 - Maccabi Haifa,Regular Season - 15 - 2016 - Bnei Sakhnin,0,24,4,,,0,20,6,,,1
163,163,180092,None,2016-12-31,1483192800,16:00:00,1483196400,None,Levita Stadium (Kfar-Saba),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 16,4497,Hapoel Kfar Saba,https://media-5.api-sports.io/football/teams/4497.png,FALSE,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,TRUE,1,2,0,0,1,2,None,None,0,0,0,1,0,0,0,0,0,Regular Season - 16 - 2016 - Hapoel Kfar Saba,Regular Season - 16 - 2016 - Hapoel Haifa,0,15,12,,,0,20,8,,,0
164,164,180093,None,2016-12-31,1483200000,18:00:00,1483203600,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 16,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,FALSE,4510,Ironi Kiryat Shmona,https://media-1.api-sports.io/football/teams/4510.png,TRUE,0,3,0,1,0,3,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 16 - 2016 - Hapoel Ra'anana,Regular Season - 16 - 2016 - Ironi Kiryat Shmona,0,18,9,,,0,25,5,,,0
165,165,180094,None,2016-12-31,1483200900,18:15:00,1483204500,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 16,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,None,4508,Bnei Yehuda,https://media-6.api-sports.io/football/teams/4508.png,None,1,1,0,0,1,1,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 16 - 2016 - Maccabi Haifa,Regular Season - 16 - 2016 - Bnei Yehuda,0,25,4,,,0,13,13,,,1
166,166,180095,None,2016-12-31,1483209000,20:30:00,1483212600,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 16,4501,Hapoel Tel Aviv,https://media-2.api-sports.io/football/teams/4501.png,FALSE,4495,Maccabi Petah Tikva,https://media-2.api-sports.io/football/teams/4495.png,TRUE,0,1,0,0,0,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 16 - 2016 - Hapoel Tel Aviv,Regular Season - 16 - 2016 - Maccabi Petah Tikva,0,16,10,,,0,28,3,,,0
167,167,180096,None,2017-01-01,1483290000,19:00:00,1483293600,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 16,4507,Ashdod,https://media-5.api-sports.io/football/teams/4507.png,TRUE,4484,Hapoel Ashkelon,https://media-2.api-sports.io/football/teams/4484.png,FALSE,1,0,1,0,1,0,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 16 - 2016 - Ashdod,Regular Season - 16 - 2016 - Hapoel Ashkelon,1,16,11,,,1,12,14,,,0
168,168,180097,None,2017-01-01,1483294500,20:15:00,1483298100,None,Doha Stadium (Sakhnin),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 16,4481,Bnei Sakhnin,https://media-5.api-sports.io/football/teams/4481.png,None,563,Hapoel Beer Sheva,https://media-6.api-sports.io/football/teams/563.png,None,0,0,0,0,0,0,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 16 - 2016 - Bnei Sakhnin,Regular Season - 16 - 2016 - Hapoel Beer Sheva,0,21,7,,,0,36,1,,,1
169,169,180098,None,2017-01-02,1483383600,21:00:00,1483387200,None,Teddi Malcha Stadium (Jerusalem),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 16,657,Beitar Jerusalem,https://media-2.api-sports.io/football/teams/657.png,TRUE,604,Maccabi Tel Aviv,https://media-6.api-sports.io/football/teams/604.png,FALSE,1,0,1,0,1,0,None,None,0,0,0,0,0,0,0,0,1,Regular Season - 16 - 2016 - Beitar Jerusalem,Regular Season - 16 - 2016 - Maccabi Tel Aviv,0,22,6,,,0,28,2,,,1
170,170,180099,None,2017-01-10,1484067600,19:00:00,1484071200,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 17,4495,Maccabi Petah Tikva,https://media-4.api-sports.io/football/teams/4495.png,None,4481,Bnei Sakhnin,https://media-2.api-sports.io/football/teams/4481.png,None,1,1,0,0,1,1,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 17 - 2016 - Maccabi Petah Tikva,Regular Season - 17 - 2016 - Bnei Sakhnin,0,29,3,,,0,22,7,,,0
171,171,180100,None,2017-01-10,1484070300,19:45:00,1484073900,None,Sela Stadium (Ashkelon),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 17,4484,Hapoel Ashkelon,https://media-6.api-sports.io/football/teams/4484.png,None,657,Beitar Jerusalem,https://media-6.api-sports.io/football/teams/657.png,None,1,1,1,0,1,1,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 17 - 2016 - Hapoel Ashkelon,Regular Season - 17 - 2016 - Beitar Jerusalem,1,13,14,,,0,23,6,,,0
172,172,180101,None,2017-01-10,1484074800,21:00:00,1484078400,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 17,563,Hapoel Beer Sheva,https://media-4.api-sports.io/football/teams/563.png,TRUE,4195,Maccabi Haifa,https://media-2.api-sports.io/football/teams/4195.png,FALSE,2,0,1,0,2,0,None,None,0,0,0,0,0,0,0,0,1,Regular Season - 17 - 2016 - Hapoel Beer Sheva,Regular Season - 17 - 2016 - Maccabi Haifa,0,39,1,,,0,25,5,,,0
173,173,180102,None,2017-01-11,1484155800,19:30:00,1484159400,None,HaMoshava Stadium (Pétaḥ-Tiqva (Petach-Tikva)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 17,4508,Bnei Yehuda,https://media-6.api-sports.io/football/teams/4508.png,None,4497,Hapoel Kfar Saba,https://media-6.api-sports.io/football/teams/4497.png,None,1,1,0,0,1,1,None,None,0,0,0,0,0,0,1,0,0,Regular Season - 17 - 2016 - Bnei Yehuda,Regular Season - 17 - 2016 - Hapoel Kfar Saba,0,14,13,,,0,16,11,,,0
174,174,180103,None,2017-01-11,1484157600,20:00:00,1484161200,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 17,604,Maccabi Tel Aviv,https://media-4.api-sports.io/football/teams/604.png,TRUE,4509,Hapoel Ra'anana,https://media-1.api-sports.io/football/teams/4509.png,FALSE,4,1,2,0,4,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 17 - 2016 - Maccabi Tel Aviv,Regular Season - 17 - 2016 - Hapoel Ra'anana,0,31,2,,,0,18,10,,,0
175,175,180104,None,2017-01-11,1484161200,21:00:00,1484164800,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 17,2253,Hapoel Haifa,https://media-5.api-sports.io/football/teams/2253.png,FALSE,4507,Ashdod,https://media-1.api-sports.io/football/teams/4507.png,TRUE,0,1,0,1,0,1,None,None,0,0,0,0,0,0,0,0,1,Regular Season - 17 - 2016 - Hapoel Haifa,Regular Season - 17 - 2016 - Ashdod,0,20,8,,,1,19,9,,,0
176,176,180105,None,2017-01-12,1484244000,20:00:00,1484247600,None,Kiryat-Shmona Municipal Stadium (Kiryat-Shmona),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 17,4510,Ironi Kiryat Shmona,https://media-2.api-sports.io/football/teams/4510.png,TRUE,4501,Hapoel Tel Aviv,https://media-4.api-sports.io/football/teams/4501.png,FALSE,2,1,2,0,2,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 17 - 2016 - Ironi Kiryat Shmona,Regular Season - 17 - 2016 - Hapoel Tel Aviv,0,28,4,,,0,16,12,,,0
177,177,180106,None,2017-01-14,1484402400,16:00:00,1484406000,None,Yud-Alef Stadium (Ašdod (Ashdod)),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 18,4507,Ashdod,https://media-2.api-sports.io/football/teams/4507.png,None,4497,Hapoel Kfar Saba,https://media-6.api-sports.io/football/teams/4497.png,None,0,0,0,0,0,0,None,None,0,0,0,1,0,0,0,0,0,Regular Season - 18 - 2016 - Ashdod,Regular Season - 18 - 2016 - Hapoel Kfar Saba,1,20,9,,,0,17,11,,,1
178,178,180107,None,2017-01-14,1484409600,18:00:00,1484413200,None,Winner Stadium (Netanya),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 18,4509,Hapoel Ra'anana,https://media-2.api-sports.io/football/teams/4509.png,FALSE,4484,Hapoel Ashkelon,https://media-1.api-sports.io/football/teams/4484.png,TRUE,0,2,0,1,0,2,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 18 - 2016 - Hapoel Ra'anana,Regular Season - 18 - 2016 - Hapoel Ashkelon,0,18,10,,,1,16,13,,,1
179,179,180108,None,2017-01-14,1484410500,18:15:00,1484414100,None,Sammy Ofer Stadium (Haifa),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 18,4195,Maccabi Haifa,https://media-6.api-sports.io/football/teams/4195.png,FALSE,4495,Maccabi Petah Tikva,https://media-4.api-sports.io/football/teams/4495.png,TRUE,0,2,0,0,0,2,None,None,0,0,0,0,0,1,0,0,0,Regular Season - 18 - 2016 - Maccabi Haifa,Regular Season - 18 - 2016 - Maccabi Petah Tikva,0,25,6,,,0,32,3,,,1
180,180,180109,None,2017-01-14,1484418600,20:30:00,1484422200,None,Yaakov Turner Toto Stadium (Be’ér Shéva (Beer Sheva) ),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 18,563,Hapoel Beer Sheva,https://media-5.api-sports.io/football/teams/563.png,TRUE,4508,Bnei Yehuda,https://media-5.api-sports.io/football/teams/4508.png,FALSE,2,1,1,1,2,1,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 18 - 2016 - Hapoel Beer Sheva,Regular Season - 18 - 2016 - Bnei Yehuda,0,42,1,,,0,14,14,,,1
181,181,180110,None,2017-01-15,1484504100,20:15:00,1484507700,None,Teddi Malcha Stadium (Jerusalem),None,383,Ligat Ha'al,Israel,https://media-4.api-sports.io/football/leagues/383.png,https://media-6.api-sports.io/flags/il.svg,2016,Regular Season - 18,657,Beitar Jerusalem,https://media-1.api-sports.io/football/teams/657.png,TRUE,2253,Hapoel Haifa,https://media-2.api-sports.io/football/teams/2253.png,FALSE,1,0,1,0,1,0,None,None,0,0,0,0,0,0,0,1,0,Regular Season - 18 - 2016 - Beitar Jerusalem,Regular Season - 18 - 2016 - Hapoel Haifa,0,26,5,,,0,20,8,,,1
